START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
03/26/21,06:40 PM,09:40 PM,Mariners at Padres,Peoria Stadium - Peoria,"Local Radio: 710 ESPN",03/26/21,03/27/21,09:40 PM,12:40 AM,FALSE,TRUE,03/26/21,05:40 PM,08:40 PM,FREE,BUSY
03/27/21,06:40 PM,09:40 PM,Giants at Mariners,Peoria Stadium - Peoria,"Local TV: ROOTNW ----- Local Radio: 710 ESPN",03/27/21,03/28/21,09:40 PM,12:40 AM,FALSE,TRUE,03/27/21,05:40 PM,08:40 PM,FREE,BUSY
03/29/21,12:05 PM,03:05 PM,Mariners at Reds,Goodyear Ballpark - Goodyear,"Local Radio: 710 ESPN",03/29/21,03/29/21,03:05 PM,06:05 PM,FALSE,TRUE,03/29/21,11:05 AM,02:05 PM,FREE,BUSY
04/01/21,07:10 PM,10:10 PM,Giants at Mariners,T-Mobile Park - Seattle,"",04/01/21,04/02/21,10:10 PM,01:10 AM,FALSE,TRUE,04/01/21,06:10 PM,09:10 PM,FREE,BUSY
04/02/21,07:10 PM,10:10 PM,Giants at Mariners,T-Mobile Park - Seattle,"",04/02/21,04/03/21,10:10 PM,01:10 AM,FALSE,TRUE,04/02/21,06:10 PM,09:10 PM,FREE,BUSY
04/03/21,06:10 PM,09:10 PM,Giants at Mariners,T-Mobile Park - Seattle,"",04/03/21,04/04/21,09:10 PM,12:10 AM,FALSE,TRUE,04/03/21,05:10 PM,08:10 PM,FREE,BUSY
04/05/21,07:10 PM,10:10 PM,White Sox at Mariners,T-Mobile Park - Seattle,"Local TV: ROOTNW",04/05/21,04/06/21,10:10 PM,01:10 AM,FALSE,TRUE,04/05/21,06:10 PM,09:10 PM,FREE,BUSY
04/06/21,07:10 PM,10:10 PM,White Sox at Mariners,T-Mobile Park - Seattle,"Local TV: MLBN (out-of-market only)",04/06/21,04/07/21,10:10 PM,01:10 AM,FALSE,TRUE,04/06/21,06:10 PM,09:10 PM,FREE,BUSY
04/07/21,01:10 PM,04:10 PM,White Sox at Mariners,T-Mobile Park - Seattle,"",04/07/21,04/07/21,04:10 PM,07:10 PM,FALSE,TRUE,04/07/21,12:10 PM,03:10 PM,FREE,BUSY
04/08/21,01:10 PM,04:10 PM,Mariners at Twins,Target Field - Minneapolis,"Local TV: ROOTNW ----- Local Radio: 710 ESPN",04/08/21,04/08/21,04:10 PM,07:10 PM,FALSE,TRUE,04/08/21,12:10 PM,03:10 PM,FREE,BUSY
04/10/21,11:10 AM,02:10 PM,Mariners at Twins,Target Field - Minneapolis,"Local TV: ROOTNW",04/10/21,04/10/21,02:10 PM,05:10 PM,FALSE,TRUE,04/10/21,10:10 AM,01:10 PM,FREE,BUSY
04/11/21,11:10 AM,02:10 PM,Mariners at Twins,Target Field - Minneapolis,"Local TV: ROOTNW ----- Local Radio: 710 ESPN",04/11/21,04/11/21,02:10 PM,05:10 PM,FALSE,TRUE,04/11/21,10:10 AM,01:10 PM,FREE,BUSY
04/13/21,01:05 PM,04:05 PM,Mariners at Orioles,Oriole Park at Camden Yards - Baltimore,"Local Radio: 710 ESPN",04/13/21,04/13/21,04:05 PM,07:05 PM,FALSE,TRUE,04/13/21,12:05 PM,03:05 PM,FREE,BUSY
04/13/21,,,Mariners at Orioles - Time TBD,Oriole Park at Camden Yards - Baltimore,"Local Radio: 710 ESPN",04/13/21,04/13/21,,,FALSE,TRUE,04/13/21,,,FREE,BUSY
04/15/21,09:35 AM,12:35 PM,Mariners at Orioles,Oriole Park at Camden Yards - Baltimore,"Local Radio: 710 ESPN",04/15/21,04/15/21,12:35 PM,03:35 PM,FALSE,TRUE,04/15/21,08:35 AM,11:35 AM,FREE,BUSY
04/15/21,,,Mariners at Orioles - Time TBD,Oriole Park at Camden Yards - Baltimore,"Local Radio: 710 ESPN",04/15/21,04/15/21,,,FALSE,TRUE,04/15/21,,,FREE,BUSY
04/16/21,07:10 PM,10:10 PM,Astros at Mariners,T-Mobile Park - Seattle,"Local Radio: 710 ESPN",04/16/21,04/17/21,10:10 PM,01:10 AM,FALSE,TRUE,04/16/21,06:10 PM,09:10 PM,FREE,BUSY
04/17/21,06:10 PM,09:10 PM,Astros at Mariners,T-Mobile Park - Seattle,"",04/17/21,04/18/21,09:10 PM,12:10 AM,FALSE,TRUE,04/17/21,05:10 PM,08:10 PM,FREE,BUSY
04/18/21,01:10 PM,04:10 PM,Astros at Mariners,T-Mobile Park - Seattle,"Local TV: ROOTNW- MLBN (out-of-market only)",04/18/21,04/18/21,04:10 PM,07:10 PM,FALSE,TRUE,04/18/21,12:10 PM,03:10 PM,FREE,BUSY
04/19/21,07:10 PM,10:10 PM,Dodgers at Mariners,T-Mobile Park - Seattle,"Local TV: ROOTNW ----- Local Radio: 710 ESPN",04/19/21,04/20/21,10:10 PM,01:10 AM,FALSE,TRUE,04/19/21,06:10 PM,09:10 PM,FREE,BUSY
04/20/21,01:10 PM,04:10 PM,Dodgers at Mariners,T-Mobile Park - Seattle,"Local TV: MLBN (out-of-market only)",04/20/21,04/20/21,04:10 PM,07:10 PM,FALSE,TRUE,04/20/21,12:10 PM,03:10 PM,FREE,BUSY
04/22/21,04:10 PM,07:10 PM,Mariners at Red Sox,Fenway Park - Boston,"Local TV: ROOTNW",04/22/21,04/22/21,07:10 PM,10:10 PM,FALSE,TRUE,04/22/21,03:10 PM,06:10 PM,FREE,BUSY
04/23/21,04:10 PM,07:10 PM,Mariners at Red Sox,Fenway Park - Boston,"Local TV: ROOTNW ----- Local Radio: 710 ESPN",04/23/21,04/23/21,07:10 PM,10:10 PM,FALSE,TRUE,04/23/21,03:10 PM,06:10 PM,FREE,BUSY
04/24/21,10:10 AM,01:10 PM,Mariners at Red Sox,Fenway Park - Boston,"Local TV: ROOTNW",04/24/21,04/24/21,01:10 PM,04:10 PM,FALSE,TRUE,04/24/21,09:10 AM,12:10 PM,FREE,BUSY
04/25/21,10:10 AM,01:10 PM,Mariners at Red Sox,Fenway Park - Boston,"Local TV: ROOTNW",04/25/21,04/25/21,01:10 PM,04:10 PM,FALSE,TRUE,04/25/21,09:10 AM,12:10 PM,FREE,BUSY
04/26/21,05:10 PM,08:10 PM,Mariners at Astros,Minute Maid Park - Houston,"",04/26/21,04/26/21,08:10 PM,11:10 PM,FALSE,TRUE,04/26/21,04:10 PM,07:10 PM,FREE,BUSY
04/27/21,05:10 PM,08:10 PM,Mariners at Astros,Minute Maid Park - Houston,"",04/27/21,04/27/21,08:10 PM,11:10 PM,FALSE,TRUE,04/27/21,04:10 PM,07:10 PM,FREE,BUSY
04/28/21,05:10 PM,08:10 PM,Mariners at Astros,Minute Maid Park - Houston,"",04/28/21,04/28/21,08:10 PM,11:10 PM,FALSE,TRUE,04/28/21,04:10 PM,07:10 PM,FREE,BUSY
04/29/21,11:10 AM,02:10 PM,Mariners at Astros,Minute Maid Park - Houston,"",04/29/21,04/29/21,02:10 PM,05:10 PM,FALSE,TRUE,04/29/21,10:10 AM,01:10 PM,FREE,BUSY
04/30/21,07:10 PM,10:10 PM,Angels at Mariners,T-Mobile Park - Seattle,"",04/30/21,05/01/21,10:10 PM,01:10 AM,FALSE,TRUE,04/30/21,06:10 PM,09:10 PM,FREE,BUSY
